Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2026-02-06 05:29:57,"Workout C",1h 9m,"Preacher Curl (Dumbbell)",2,25.0,10.0,0,0.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Preacher Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Preacher Curl (Dumbbell)",3,25.0,10.0,0,0.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Preacher Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Lateral Raise (Dumbbell)",1,17.5,12.0,0,0.0,"",,
2026-02-06 05:29:57,"Workout C",1h 9m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Lateral Raise (Dumbbell)",2,17.5,12.0,0,0.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Lateral Raise (Dumbbell)",3,17.5,12.0,0,0.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Reverse Crunch",1,0,10.0,0,0.0,"Decline bench\n10-15\nSlow eccentric ",,
2026-02-06 05:29:57,"Workout C",1h 9m,"Reverse Crunch",Rest Timer,0,0.0,0,120.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Reverse Crunch",2,0,10.0,0,0.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Reverse Crunch",Rest Timer,0,0.0,0,120.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Reverse Crunch",3,0,10.0,0,0.0,,,
2026-02-06 05:29:57,"Workout C",1h 9m,"Reverse Crunch",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bench Press (Barbell)",1,155.0,10.0,0,0.0,"8-10 reps","",
2026-02-09 05:37:16,"Workout A",1h 14m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bench Press (Barbell)",2,155.0,10.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bench Press (Barbell)",3,155.0,10.0,0,0.0,,,9
2026-02-09 05:37:16,"Workout A",1h 14m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Romanian Deadlift (Barbell)",1,135.0,10.0,0,0.0,"8-10",,
2026-02-09 05:37:16,"Workout A",1h 14m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Romanian Deadlift (Barbell)",2,135.0,10.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Pull Up",1,0.0,12.0,0,0.0,"6-12 reps",,
2026-02-09 05:37:16,"Workout A",1h 14m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Pull Up",2,0.0,12.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Pull Up",3,0.0,7.0,0,0.0,,,10
2026-02-09 05:37:16,"Workout A",1h 14m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bulgarian Split Squat",1,65.0,8.0,0,0.0,"8-10 reps per leg\n4th from the top \nHandles 3rd from the top ",,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bulgarian Split Squat",2,65.0,8.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bulgarian Split Squat",3,65.0,8.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Chest Fly",1,115.0,15.0,0,0.0,"Machine\n10-15 reps\nSeat: 5\nTop: 3",,
2026-02-09 05:37:16,"Workout A",1h 14m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Chest Fly",2,115.0,15.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Chest Fly",3,130.0,15.0,0,0.0,,,7
2026-02-09 05:37:16,"Workout A",1h 14m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Lateral Raise (Dumbbell)",1,17.5,15.0,0,0.0,"15-20 reps",,
2026-02-09 05:37:16,"Workout A",1h 14m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Lateral Raise (Dumbbell)",2,17.5,15.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Lateral Raise (Dumbbell)",3,17.5,15.0,0,0.0,,,7
2026-02-09 05:37:16,"Workout A",1h 14m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Face Pull (Cable)",1,32.5,15.0,0,0.0,"\n10-15 reps",,
2026-02-09 05:37:16,"Workout A",1h 14m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Face Pull (Cable)",2,32.5,15.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Face Pull (Cable)",3,32.5,15.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Ab Machine",1,40.0,20.0,0,0.0,"Seat level: 5\nDo NOT pull with arms.\nRib cage → pelvis. Short crunch.\nSmall movement (2s). Slow return (3s)",,
2026-02-09 05:37:16,"Workout A",1h 14m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Ab Machine",2,50.0,20.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Ab Machine",3,60.0,22.0,0,0.0,,,
2026-02-09 05:37:16,"Workout A",1h 14m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Belt Squat",1,270.0,8.0,0,0.0,"10-12","",
2026-02-11 05:31:36,"Workout B",55m,"Belt Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Belt Squat",2,270.0,8.0,0,0.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Belt Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Belt Squat",3,270.0,8.0,0,0.0,,,8
2026-02-11 05:31:36,"Workout B",55m,"Belt Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Overhead Press (Barbell)",1,95.0,8.0,0,0.0,"6-8 reps",,
2026-02-11 05:31:36,"Workout B",55m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Overhead Press (Barbell)",2,105.0,8.0,0,0.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Overhead Press (Barbell)",3,100.0,8.0,0,0.0,,,9
2026-02-11 05:31:36,"Workout B",55m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Chest Press (Machine)",1,90.0,10.0,0,0.0,"8-10 reps",,
2026-02-11 05:31:36,"Workout B",55m,"Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Chest Press (Machine)",2,110.0,10.0,0,0.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Chest Press (Machine)",3,115.0,10.0,0,0.0,,,7
2026-02-11 05:31:36,"Workout B",55m,"Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Seated Row (Machine)",1,90.0,10.0,0,0.0,"",,
2026-02-11 05:31:36,"Workout B",55m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Seated Row (Machine)",2,90.0,10.0,0,0.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Seated Row (Machine)",3,110.0,10.0,0,0.0,,,7
2026-02-11 05:31:36,"Workout B",55m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Lat Pulldown (Cable)",1,115.0,12.0,0,0.0,"10-12 reps",,
2026-02-11 05:31:36,"Workout B",55m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Lat Pulldown (Cable)",2,115.0,12.0,0,0.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Lat Pulldown (Cable)",3,120.0,12.0,0,0.0,,,7
2026-02-11 05:31:36,"Workout B",55m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Seated Leg Curl (Machine)",1,70.0,15.0,0,0.0,"10 - 15 reps",,
2026-02-11 05:31:36,"Workout B",55m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Seated Leg Curl (Machine)",2,80.0,15.0,0,0.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Seated Leg Curl (Machine)",3,80.0,13.0,0,0.0,,,9
2026-02-11 05:31:36,"Workout B",55m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Triceps Pushdown (Cable - Straight Bar)",1,47.5,15.0,0,0.0,"10 - 15",,
2026-02-11 05:31:36,"Workout B",55m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Triceps Pushdown (Cable - Straight Bar)",2,52.5,15.0,0,0.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-02-11 05:31:36,"Workout B",55m,"Triceps Pushdown (Cable - Straight Bar)",3,52.5,12.0,0,0.0,,,9
2026-02-11 05:31:36,"Workout B",55m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Trap Bar Deadlift",W,135.0,12.0,0,0.0,"6-8 reps","",
2026-02-13 05:41:47,"Workout C",1h 5m,"Trap Bar Deadlift",1,305.0,6.0,0,0.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,180.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Trap Bar Deadlift",2,305.0,6.0,0,0.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,180.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Trap Bar Deadlift",3,305.0,6.0,0,0.0,,,9
2026-02-13 05:41:47,"Workout C",1h 5m,"Trap Bar Deadlift",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Incline Bench Press (Dumbbell)",1,60.0,10.0,0,0.0,"10 reps\nSetting 2 on bench ",,
2026-02-13 05:41:47,"Workout C",1h 5m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Incline Bench Press (Dumbbell)",2,60.0,10.0,0,0.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Incline Bench Press (Dumbbell)",3,60.0,10.0,0,0.0,,,8
2026-02-13 05:41:47,"Workout C",1h 5m,"Incline Bench Press (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Iso-Lateral Row (Machine)",1,180.0,10.0,0,0.0,"10-12 reps",,
2026-02-13 05:41:47,"Workout C",1h 5m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Iso-Lateral Row (Machine)",2,180.0,10.0,0,0.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Iso-Lateral Row (Machine)",3,200.0,10.0,0,0.0,,,7
2026-02-13 05:41:47,"Workout C",1h 5m,"Iso-Lateral Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Leg Extension (Machine)",1,130.0,10.0,0,0.0,"10-15 reps\nS / 12 / 2\nSlow eccentric \n",,
2026-02-13 05:41:47,"Workout C",1h 5m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Leg Extension (Machine)",2,130.0,10.0,0,0.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Leg Extension (Machine)",3,130.0,10.0,0,0.0,,,7
2026-02-13 05:41:47,"Workout C",1h 5m,"Leg Extension (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Lateral Raise (Dumbbell)",1,17.5,10.0,0,0.0,"",,
2026-02-13 05:41:47,"Workout C",1h 5m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Lateral Raise (Dumbbell)",2,17.5,10.0,0,0.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Lateral Raise (Dumbbell)",3,17.5,10.0,0,0.0,,,7
2026-02-13 05:41:47,"Workout C",1h 5m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,130.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Preacher Curl (Dumbbell)",1,25.0,10.0,0,0.0,"",,
2026-02-13 05:41:47,"Workout C",1h 5m,"Preacher Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Preacher Curl (Dumbbell)",2,25.0,10.0,0,0.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Preacher Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Preacher Curl (Dumbbell)",3,25.0,10.0,0,0.0,,,8
2026-02-13 05:41:47,"Workout C",1h 5m,"Preacher Curl (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Ab Machine",1,50.0,10.0,0,0.0,"Chair setting 5\n2s down 3s up",,
2026-02-13 05:41:47,"Workout C",1h 5m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Ab Machine",2,60.0,10.0,0,0.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-13 05:41:47,"Workout C",1h 5m,"Ab Machine",3,60.0,10.0,0,0.0,,,7
2026-02-13 05:41:47,"Workout C",1h 5m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Bench Press (Barbell)",W,135.0,8.0,0,0.0,"8-10 reps\nRPE: 8","",
2026-02-16 05:33:09,"Workout A",1h 2m,"Bench Press (Barbell)",1,155.0,8.0,0,0.0,,,7
2026-02-16 05:33:09,"Workout A",1h 2m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Bench Press (Barbell)",2,155.0,8.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Bench Press (Barbell)",3,155.0,8.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Bench Press (Barbell)",Rest Timer,0,0.0,0,180.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Romanian Deadlift (Barbell)",1,135.0,8.0,0,0.0,"8-10 reps\nRPE: 8",,7
2026-02-16 05:33:09,"Workout A",1h 2m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Romanian Deadlift (Barbell)",2,145.0,8.0,0,0.0,,,7
2026-02-16 05:33:09,"Workout A",1h 2m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Romanian Deadlift (Barbell)",3,155.0,8.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Romanian Deadlift (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Pull Up",1,0.0,10.0,0,0.0,"10 reps\nRPE: 8",,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Pull Up",2,0.0,10.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Pull Up",3,0.0,10.0,0,0.0,,,9
2026-02-16 05:33:09,"Workout A",1h 2m,"Pull Up",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Bulgarian Split Squat",1,65.0,8.0,0,0.0,"8-10 reps per leg\n4th from the top \nHandles 3rd from the top \nRPE: 8.5",,7
2026-02-16 05:33:09,"Workout A",1h 2m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Bulgarian Split Squat",2,80.0,8.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Bulgarian Split Squat",3,80.0,8.0,0,0.0,,,9
2026-02-16 05:33:09,"Workout A",1h 2m,"Bulgarian Split Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Chest Fly",1,130.0,15.0,0,0.0,"Machine\n10-15 reps\nSeat: 5\nTop: 3\nRPE: 8.5",,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Chest Fly",2,130.0,15.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Chest Fly",3,130.0,15.0,0,0.0,,,9
2026-02-16 05:33:09,"Workout A",1h 2m,"Chest Fly",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Lateral Raise (Dumbbell)",1,17.5,15.0,0,0.0,"15 reps\nRPE: 9 \nControlled (no swinging) ",,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Lateral Raise (Dumbbell)",2,17.5,15.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Lateral Raise (Dumbbell)",3,17.5,15.0,0,0.0,,,9
2026-02-16 05:33:09,"Workout A",1h 2m,"Lateral Raise (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Face Pull (Cable)",1,32.5,15.0,0,0.0,"15 reps\nRPE: 8",,7
2026-02-16 05:33:09,"Workout A",1h 2m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Face Pull (Cable)",2,32.5,15.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Face Pull (Cable)",3,32.5,15.0,0,0.0,,,8
2026-02-16 05:33:09,"Workout A",1h 2m,"Face Pull (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Ab Machine",1,60.0,15.0,0,0.0,"Seat level: 5\nDo NOT pull with arms.\nRib cage → pelvis. Short crunch.\nSmall movement (2s). Slow return (3s)\n15 reps\nRPE: 9",,7
2026-02-16 05:33:09,"Workout A",1h 2m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Ab Machine",2,70.0,15.0,0,0.0,,,7
2026-02-16 05:33:09,"Workout A",1h 2m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-16 05:33:09,"Workout A",1h 2m,"Ab Machine",3,70.0,15.0,0,0.0,,,9
2026-02-16 05:33:09,"Workout A",1h 2m,"Ab Machine",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Belt Squat",W,180.0,8.0,0,0.0,"10-12","",
2026-02-18 05:28:18,"Workout B",1h 3m,"Belt Squat",1,275.0,8.0,0,0.0,,,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Belt Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Belt Squat",2,275.0,8.0,0,0.0,,,7
2026-02-18 05:28:18,"Workout B",1h 3m,"Belt Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Belt Squat",3,275.0,8.0,0,0.0,,,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Belt Squat",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Overhead Press (Barbell)",1,100.0,8.0,0,0.0,"6-8 reps",,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Overhead Press (Barbell)",2,100.0,8.0,0,0.0,,,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Overhead Press (Barbell)",3,100.0,8.0,0,0.0,,,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Overhead Press (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Chest Press (Machine)",1,117.5,10.0,0,0.0,"8-10 reps\nSeat level: 4",,6
2026-02-18 05:28:18,"Workout B",1h 3m,"Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Chest Press (Machine)",2,130.0,10.0,0,0.0,,,7
2026-02-18 05:28:18,"Workout B",1h 3m,"Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Chest Press (Machine)",3,137.5,10.0,0,0.0,,,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Chest Press (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Seated Row (Machine)",1,117.5,10.0,0,0.0,"10 reps\nSeat / chest level: 4",,7
2026-02-18 05:28:18,"Workout B",1h 3m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Seated Row (Machine)",2,117.5,10.0,0,0.0,,,7
2026-02-18 05:28:18,"Workout B",1h 3m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Seated Row (Machine)",3,130.0,10.0,0,0.0,,,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Seated Row (Machine)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Lat Pulldown (Cable)",1,130.0,10.0,0,0.0,"10-12 reps",,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Lat Pulldown (Cable)",2,130.0,10.0,0,0.0,,,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Lat Pulldown (Cable)",3,130.0,10.0,0,0.0,,,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2026-02-18 05:28:18,"Workout B",1h 3m,"Seated Leg Curl (Machine)",1,80.0,15.0,0,0.0,"10 - 15 reps\nRPE 9\nSeat / Ankle level: 4",,8
2026-02-18 05:28:18,"Workout B",1h 3m,"Seated Leg Curl (Machine)",Rest Timer,0,0.0,0,120.0,,,
